tcc_track_id,time_utc,tcc_lat,tcc_lon,lps_rows_at_time,lps_detected_rows_at_time,non_detected_rows_at_time,nearest_lps_distance_km,nearest_lps_row_id,nearest_lps_track_id,candidate_count_within_1deg,ambiguous,match_status,matched,matched_lps_row_id,matched_lps_track_id,accepted_distance_km,position_source,mean_vort_850_detectedcentre_value,rh700_mean_pct_detectedcentre_value
100015,1982-03-13T03:00:00Z,1.7,160.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100015,1982-03-13T06:00:00Z,2.2,160.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100015,1982-03-13T09:00:00Z,2.6,159.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100015,1982-03-13T12:00:00Z,3.1,159.6,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100015,1982-03-13T15:00:00Z,3.4,156.4,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100015,1982-03-13T18:00:00Z,4.1,155.4,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100015,1982-03-13T21:00:00Z,4.8,154.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100015,1982-03-14T00:00:00Z,5.5,153.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100015,1982-03-14T03:00:00Z,6.2,152.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-14T18:00:00Z,-10.7,58.1,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-14T21:00:00Z,-10.5,57.7,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-15T00:00:00Z,-10.4,57.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-15T03:00:00Z,-10.2,56.8,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-15T06:00:00Z,-10.8,56.6,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-15T09:00:00Z,-11.4,56.3,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-15T12:00:00Z,-11.6,55.6,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-15T15:00:00Z,-11.7,54.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-15T18:00:00Z,-12.2,54.6,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-15T21:00:00Z,-12.0,53.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-16T00:00:00Z,-12.1,53.4,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100017,1982-03-16T03:00:00Z,-12.3,53.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-30T15:00:00Z,-5.1,161.1,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-30T18:00:00Z,-5.0,161.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-30T21:00:00Z,-4.9,162.6,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-31T00:00:00Z,-4.8,163.3,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-31T03:00:00Z,-1.4,163.1,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-31T06:00:00Z,-2.1,162.3,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-31T09:00:00Z,-2.5,162.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-31T12:00:00Z,-2.5,161.6,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100020,1982-03-31T15:00:00Z,-2.4,160.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-03T09:00:00Z,-15.1,141.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-03T12:00:00Z,-14.3,140.4,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-03T15:00:00Z,-14.3,138.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-03T18:00:00Z,-13.9,138.1,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-03T21:00:00Z,-14.6,137.3,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-04T00:00:00Z,-14.1,138.1,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-04T03:00:00Z,-13.7,137.7,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-04T06:00:00Z,-14.3,137.7,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100021,1982-04-04T09:00:00Z,-12.6,138.0,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-16T03:00:00Z,12.7,-96.6,1,1,0,16493.72842608542,57181.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-16T06:00:00Z,13.5,-96.6,1,1,0,16384.46897702242,57231.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-16T09:00:00Z,13.7,-96.8,1,1,0,16317.689312031594,57282.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-16T12:00:00Z,13.7,-93.7,1,1,0,16329.285935904014,57330.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-16T15:00:00Z,13.4,-94.5,1,1,0,16284.969846058542,57388.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-16T18:00:00Z,13.0,-95.2,1,1,0,16290.93828124625,57443.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-16T21:00:00Z,13.0,-97.8,1,1,0,16171.3468226309,57487.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-17T00:00:00Z,13.6,-97.8,1,1,0,16047.82428517374,57534.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100032,1982-06-17T03:00:00Z,14.1,-97.8,1,1,0,15985.210277338481,57588.0,4143.0,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-05T18:00:00Z,8.1,-103.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-05T21:00:00Z,8.1,-102.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-06T00:00:00Z,8.1,-103.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-06T03:00:00Z,8.9,-102.0,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-06T06:00:00Z,9.6,-100.8,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-06T09:00:00Z,8.9,-99.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-06T12:00:00Z,8.2,-98.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-06T15:00:00Z,7.5,-96.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-06T18:00:00Z,8.0,-97.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100040,1982-07-06T21:00:00Z,8.6,-97.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-24T18:00:00Z,11.6,-108.4,3,2,1,15625.33930577897,72116.0,4155.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-24T21:00:00Z,11.8,-108.8,2,2,0,15761.066901151258,72160.0,4156.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-25T00:00:00Z,12.1,-109.2,1,1,0,15806.772837146758,72211.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-25T03:00:00Z,11.4,-111.2,1,1,0,15826.688783367086,72262.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-25T06:00:00Z,10.6,-113.2,1,1,0,15827.629673666428,72309.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-25T09:00:00Z,10.2,-114.6,1,1,0,15798.838427810588,72354.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-25T12:00:00Z,9.7,-115.3,1,1,0,15760.55178002155,72393.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-25T15:00:00Z,9.1,-115.9,1,1,0,15776.857484450418,72423.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-25T18:00:00Z,8.2,-116.1,1,1,0,15840.198734193811,72454.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-25T21:00:00Z,8.2,-118.1,2,2,0,15177.720750527393,72494.0,4158.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-26T00:00:00Z,9.1,-116.9,3,3,0,15114.569220165677,72544.0,4158.0,0,False,no_candidate_within_1deg,False,,,,,,
100048,1982-07-26T03:00:00Z,8.9,-117.4,3,2,1,15636.5305442701,72586.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-27T12:00:00Z,18.2,-106.3,4,3,1,15077.6848495494,73062.0,4158.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-27T15:00:00Z,17.9,-106.8,4,3,1,15078.734420726987,73100.0,4158.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-27T18:00:00Z,16.9,-107.4,4,3,1,15199.956377434179,73141.0,4158.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-27T21:00:00Z,15.9,-107.9,4,2,2,15417.774107952242,73177.0,4161.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-28T00:00:00Z,14.9,-108.5,4,3,1,15379.63820393493,73216.0,4158.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-28T03:00:00Z,15.0,-110.1,4,3,1,15353.714712712945,73258.0,4158.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-28T06:00:00Z,12.2,-112.0,3,2,1,15600.867051175674,73302.0,4161.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-28T09:00:00Z,12.4,-111.4,3,2,1,15556.02075390162,73339.0,4161.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-28T12:00:00Z,12.5,-110.8,3,3,0,15621.339923217314,73374.0,4161.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-28T15:00:00Z,12.4,-112.3,3,2,1,15544.023285478666,73410.0,4161.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-28T18:00:00Z,12.3,-113.8,3,2,1,15475.380079955152,73448.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100049,1982-07-28T21:00:00Z,12.4,-113.4,3,2,1,15496.884212351692,73493.0,4153.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-07T09:00:00Z,7.1,-107.9,2,2,0,16313.571717596618,77163.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-07T12:00:00Z,7.0,-106.9,2,2,0,16319.661102579397,77202.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-07T15:00:00Z,6.9,-105.9,2,2,0,16341.659275389231,77239.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-07T18:00:00Z,7.6,-106.3,2,2,0,16227.300096253315,77281.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-07T21:00:00Z,8.3,-106.8,2,2,0,16121.726075978146,77326.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-08T00:00:00Z,8.9,-107.2,1,1,0,16340.215222652118,77370.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-08T03:00:00Z,9.6,-107.7,2,2,0,16213.069224741583,77405.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-08T06:00:00Z,9.7,-108.2,2,2,0,16162.815052007505,77443.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-08T09:00:00Z,9.9,-108.6,2,2,0,16081.767108825756,77483.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-08T12:00:00Z,10.0,-109.1,2,2,0,15956.612799243901,77524.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100055,1982-08-08T15:00:00Z,11.1,-109.0,2,2,0,15810.475399799761,77571.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-07T09:00:00Z,12.2,-116.6,2,2,0,15310.218540615806,77163.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-07T12:00:00Z,12.2,-117.6,2,2,0,15193.376301238994,77202.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-07T15:00:00Z,12.2,-118.5,2,2,0,15105.798963579806,77239.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-07T18:00:00Z,11.8,-119.8,2,2,0,15031.732226024611,77281.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-07T21:00:00Z,9.7,-120.0,2,2,0,15198.526860271784,77326.0,4171.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-08T00:00:00Z,10.2,-121.1,1,1,0,15417.182545132408,77370.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-08T03:00:00Z,9.0,-118.6,2,2,0,15635.845347739178,77405.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-08T06:00:00Z,9.2,-119.0,2,2,0,15568.652481792225,77443.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-08T09:00:00Z,9.4,-119.9,2,2,0,15445.605107341791,77483.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-08T12:00:00Z,9.4,-123.4,2,2,0,15105.689963619234,77524.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100054,1982-08-08T15:00:00Z,9.1,-123.9,2,2,0,15045.491735120493,77571.0,4172.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-26T18:00:00Z,11.3,-19.8,2,2,0,10817.125084642266,84419.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-26T21:00:00Z,11.0,-20.5,2,2,0,10865.703490262353,84474.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-27T00:00:00Z,13.0,-17.7,2,2,0,10496.798113097162,84533.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-27T03:00:00Z,11.8,-18.2,2,2,0,10590.992182967666,84589.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-27T06:00:00Z,14.3,-19.4,2,2,0,10599.402639477272,84646.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-27T09:00:00Z,14.2,-19.8,2,2,0,10654.47093230274,84702.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-27T12:00:00Z,14.1,-20.2,2,2,0,10737.420299073085,84748.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-27T15:00:00Z,14.0,-20.6,2,2,0,10818.139907376775,84791.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-27T18:00:00Z,13.9,-21.0,2,2,0,10900.8075528565,84832.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-27T21:00:00Z,13.4,-21.4,2,2,0,11048.951506970106,84872.0,4199.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-28T00:00:00Z,13.4,-21.3,1,1,0,11407.555797766414,84916.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-28T03:00:00Z,13.4,-21.2,1,1,0,11376.152995500011,84961.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-28T06:00:00Z,13.9,-22.1,1,1,0,11426.587628493964,84999.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100059,1982-08-28T09:00:00Z,13.9,-22.5,1,1,0,11450.70751063421,85032.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-29T03:00:00Z,9.9,-159.7,1,1,0,12021.831788168709,85257.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-29T06:00:00Z,11.1,-161.7,1,1,0,11766.285184870792,85301.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-29T09:00:00Z,10.8,-163.6,1,1,0,11608.55532972776,85336.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-29T12:00:00Z,11.0,-165.0,1,1,0,11513.522602506446,85357.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-29T15:00:00Z,10.2,-166.5,1,1,0,11404.196965099236,85378.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-29T18:00:00Z,10.7,-166.7,1,1,0,11358.757083600765,85404.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-29T21:00:00Z,11.1,-167.0,1,1,0,11316.165333376557,85435.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-30T00:00:00Z,11.6,-167.2,1,1,0,11282.051672290894,85465.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100060,1982-08-30T03:00:00Z,11.6,-167.9,1,1,0,11230.424591625673,85495.0,4200.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-08T15:00:00Z,6.3,-112.4,3,2,1,16300.41655224728,88105.0,4207.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-08T18:00:00Z,6.2,-112.2,3,2,1,16254.356411815828,88146.0,4207.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-08T21:00:00Z,7.1,-112.6,3,2,1,16118.498175120874,88190.0,4207.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-09T00:00:00Z,8.0,-112.9,3,2,1,16049.186564235246,88235.0,4207.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-09T03:00:00Z,8.9,-113.3,3,2,1,15948.53887511464,88275.0,4207.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-09T06:00:00Z,9.7,-113.2,4,2,2,16140.601289889843,88312.0,4208.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-09T09:00:00Z,10.8,-109.4,4,2,2,16218.092074702157,88351.0,4208.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-09T12:00:00Z,10.5,-110.1,4,2,2,16163.347159002531,88389.0,4208.0,0,False,no_candidate_within_1deg,False,,,,,,
100067,1982-09-09T15:00:00Z,10.1,-110.7,4,3,1,16076.291421743601,88426.0,4208.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-14T00:00:00Z,11.7,-137.4,2,1,1,13878.966808847405,89868.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-14T03:00:00Z,11.5,-137.1,2,1,1,13903.565054412475,89911.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-14T06:00:00Z,11.3,-136.9,2,1,1,13914.218720188315,89945.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-14T09:00:00Z,12.5,-137.2,2,1,1,13781.196225899357,89983.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-14T12:00:00Z,13.6,-137.4,2,1,1,13625.733551821644,90017.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-14T15:00:00Z,14.8,-137.7,2,1,1,13480.448109903673,90042.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-14T18:00:00Z,15.9,-138.0,2,1,1,13363.235809532138,90069.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-14T21:00:00Z,15.7,-138.8,2,1,1,13252.058788159246,90105.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-15T00:00:00Z,15.5,-139.5,2,1,1,13162.95227179584,90136.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-15T03:00:00Z,14.9,-142.7,2,1,1,12890.195001048874,90165.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-15T06:00:00Z,14.8,-142.2,2,1,1,12898.10644974145,90194.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-15T09:00:00Z,14.7,-142.7,2,2,0,12792.080085286198,90222.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-15T12:00:00Z,14.8,-142.7,2,2,0,12745.897523841675,90252.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100073,1982-09-15T15:00:00Z,15.4,-142.6,2,2,0,12732.584700379304,90280.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-14T00:00:00Z,8.5,-155.5,2,1,1,12554.792787142285,89868.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-14T03:00:00Z,11.8,-155.4,2,1,1,12342.84743147548,89911.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-14T06:00:00Z,11.9,-155.7,2,1,1,12289.00659476966,89945.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-14T09:00:00Z,11.9,-155.9,2,1,1,12262.343366789295,89983.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-14T12:00:00Z,12.0,-156.2,2,1,1,12148.41581230012,90017.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-14T15:00:00Z,12.0,-156.5,2,1,1,12090.577636953954,90042.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-14T18:00:00Z,12.2,-157.0,2,1,1,12036.256331100327,90069.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-14T21:00:00Z,12.3,-157.4,2,1,1,11891.821019456653,90105.0,4210.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-15T00:00:00Z,12.5,-157.9,2,1,1,11764.067239812093,90136.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-15T03:00:00Z,12.5,-158.1,2,1,1,11683.713246659318,90165.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-15T06:00:00Z,12.5,-158.2,2,1,1,11632.770499879432,90194.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-15T09:00:00Z,13.2,-158.2,2,2,0,11520.854794791341,90222.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-15T12:00:00Z,13.9,-158.1,2,2,0,11447.658959252403,90252.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100072,1982-09-15T15:00:00Z,14.5,-158.1,2,2,0,11438.322783447557,90280.0,4218.0,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-29T06:00:00Z,15.2,-98.0,1,1,0,15711.07840871058,94593.0,4226.0,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-29T09:00:00Z,15.1,-96.6,1,1,0,15780.719230409659,94642.0,4226.0,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-29T12:00:00Z,15.0,-95.3,1,1,0,15772.790087271651,94687.0,4226.0,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-29T15:00:00Z,15.8,-95.7,1,1,0,15636.01889854522,94726.0,4226.0,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-29T18:00:00Z,15.2,-96.4,1,0,1,,,,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-29T21:00:00Z,14.6,-97.1,1,0,1,,,,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-30T00:00:00Z,14.0,-97.8,1,0,1,,,,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-30T03:00:00Z,15.3,-98.3,1,1,0,15370.618363921425,94900.0,4226.0,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-30T06:00:00Z,14.5,-98.8,1,1,0,15374.79481058496,94946.0,4226.0,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-30T09:00:00Z,14.3,-97.3,1,0,1,,,,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-30T12:00:00Z,14.1,-95.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100079,1982-09-30T15:00:00Z,13.3,-96.7,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-12T06:00:00Z,5.7,-91.7,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-12T09:00:00Z,5.0,-91.8,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-12T12:00:00Z,4.5,-92.3,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-12T15:00:00Z,5.2,-92.7,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-12T18:00:00Z,5.9,-93.1,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-12T21:00:00Z,6.9,-91.0,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-13T00:00:00Z,7.9,-88.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-13T03:00:00Z,7.1,-88.8,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-13T06:00:00Z,7.3,-88.9,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-13T09:00:00Z,7.9,-90.2,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-13T12:00:00Z,8.1,-90.3,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-13T15:00:00Z,8.3,-90.5,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-13T18:00:00Z,8.3,-91.3,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100084,1982-10-13T21:00:00Z,8.3,-91.4,0,0,0,,,,0,False,no_candidate_within_1deg,False,,,,,,
100132,1983-08-07T21:00:00Z,22.2,68.7,2,2,0,639.0134370804772,77433.0,4253.0,0,False,no_candidate_within_1deg,False,,,,,,
100132,1983-08-08T00:00:00Z,22.0,67.6,2,2,0,672.8023029231942,77489.0,4253.0,0,False,no_candidate_within_1deg,False,,,,,,
100132,1983-08-08T03:00:00Z,22.7,66.3,2,2,0,719.903111730425,77537.0,4253.0,0,False,no_candidate_within_1deg,False,,,,,,
100132,1983-08-08T06:00:00Z,22.2,66.2,2,2,0,624.8219423903623,77587.0,4253.0,0,False,no_candidate_within_1deg,False,,,,,,
100132,1983-08-08T09:00:00Z,21.7,66.1,2,2,0,560.4547794265934,77636.0,4253.0,0,False,no_candidate_within_1deg,False,,,,,,
100132,1983-08-08T12:00:00Z,21.2,66.0,3,2,1,485.6896158287518,77685.0,4253.0,0,False,no_candidate_within_1deg,False,,,,,,
100132,1983-08-08T15:00:00Z,20.7,65.1,3,2,1,519.8442595121974,77739.0,4253.0,0,False,no_candidate_within_1deg,False,,,,,,
100132,1983-08-08T18:00:00Z,20.5,64.2,3,2,1,512.666887637051,77791.0,4253.0,0,False,no_candidate_within_1deg,False,,,,,,
