month,actual,forecast,residual,model,split
2020-11-01 00:00:00+00:00,2.0,0.7958354353904724,1.2041645646095276,xgboost,test
2020-12-01 00:00:00+00:00,0.0,0.2767791450023651,-0.2767791450023651,xgboost,test
2021-01-01 00:00:00+00:00,0.0,-0.0006585521623492241,0.0006585521623492241,xgboost,test
2021-02-01 00:00:00+00:00,0.0,-0.0008917925879359245,0.0008917925879359245,xgboost,test
2021-03-01 00:00:00+00:00,0.0,0.009545961394906044,-0.009545961394906044,xgboost,test
2021-04-01 00:00:00+00:00,0.0,0.5439735054969788,-0.5439735054969788,xgboost,test
2021-05-01 00:00:00+00:00,1.0,0.659842848777771,0.340157151222229,xgboost,test
2021-06-01 00:00:00+00:00,4.0,0.9751232266426086,3.0248767733573914,xgboost,test
2021-07-01 00:00:00+00:00,0.0,1.90483558177948,-1.90483558177948,xgboost,test
2021-08-01 00:00:00+00:00,7.0,3.581819534301758,3.418180465698242,xgboost,test
2021-09-01 00:00:00+00:00,8.0,4.74554967880249,3.2544503211975098,xgboost,test
2021-10-01 00:00:00+00:00,1.0,3.15836501121521,-2.15836501121521,xgboost,test
2021-11-01 00:00:00+00:00,0.0,0.9614819288253784,-0.9614819288253784,xgboost,test
2021-12-01 00:00:00+00:00,0.0,0.28635671734809875,-0.28635671734809875,xgboost,test
2022-01-01 00:00:00+00:00,0.0,0.06448601931333542,-0.06448601931333542,xgboost,test
2022-02-01 00:00:00+00:00,0.0,-0.007359785493463278,0.007359785493463278,xgboost,test
2022-03-01 00:00:00+00:00,0.0,0.003449056763201952,-0.003449056763201952,xgboost,test
2022-04-01 00:00:00+00:00,0.0,0.5474207401275635,-0.5474207401275635,xgboost,test
2022-05-01 00:00:00+00:00,0.0,0.6162101626396179,-0.6162101626396179,xgboost,test
2022-06-01 00:00:00+00:00,1.0,1.3406493663787842,-0.3406493663787842,xgboost,test
2022-07-01 00:00:00+00:00,2.0,1.3702847957611084,0.6297152042388916,xgboost,test
2022-08-01 00:00:00+00:00,0.0,3.8681342601776123,-3.8681342601776123,xgboost,test
2022-09-01 00:00:00+00:00,7.0,4.73887825012207,2.2611217498779297,xgboost,test
2022-10-01 00:00:00+00:00,4.0,2.6085407733917236,1.3914592266082764,xgboost,test
2022-11-01 00:00:00+00:00,2.0,0.8428853750228882,1.1571146249771118,xgboost,test
2022-12-01 00:00:00+00:00,0.0,0.28755468130111694,-0.28755468130111694,xgboost,test
2023-01-01 00:00:00+00:00,1.0,-0.004311528522521257,1.0043115285225213,xgboost,test
2023-02-01 00:00:00+00:00,0.0,0.08140327781438828,-0.08140327781438828,xgboost,test
2023-03-01 00:00:00+00:00,0.0,0.0019091530703008175,-0.0019091530703008175,xgboost,test
2023-04-01 00:00:00+00:00,0.0,0.5326239466667175,-0.5326239466667175,xgboost,test
2023-05-01 00:00:00+00:00,0.0,0.5279219746589661,-0.5279219746589661,xgboost,test
2023-06-01 00:00:00+00:00,3.0,0.8913212418556213,2.1086787581443787,xgboost,test
2023-07-01 00:00:00+00:00,1.0,1.415712833404541,-0.415712833404541,xgboost,test
2023-08-01 00:00:00+00:00,7.0,3.1669697761535645,3.8330302238464355,xgboost,test
2023-09-01 00:00:00+00:00,6.0,4.859113693237305,1.1408863067626953,xgboost,test
2023-10-01 00:00:00+00:00,3.0,3.069713830947876,-0.06971383094787598,xgboost,test
2023-11-01 00:00:00+00:00,0.0,0.9350908994674683,-0.9350908994674683,xgboost,test
